title,openTypeList,detail
桂先822,农业##植物##玉米,桂先822符合广西玉米品种审定标准，通过审定，可在全区种植，土壤肥力要求中等以上。2006年春秋两季区试平均亩产485.3公斤，比对照种桂单22号增产4.16%，亩产幅度456.1～556.7公斤，增产点次83.3%。2007年春秋两季生产试验平均亩产490.8公斤，比对照种桂单22号平均亩增产11.9%，增产点次91.7%。
桂糯518,农业##植物##玉米##生物##自然,该品种符合广西玉米品种审定标准，通过审定，可在全区种植，土壤肥力要求中等以上。2006年秋季平均鲜果穗产量698.5公斤/亩，比对照苏玉糯1号增产10.8%；2007年春季平均鲜果穗产量776.7公斤/亩，比对照增产22.2%；两季平均鲜果穗产量737.6公斤/亩，比对照增产16.6%。
广花糯4号,农业##植物##玉米,广花糯4号是糯玉米单交种。春植生育期82～83天，与香白糯相当。它的植株矮壮，前、中期生长势强，后期保绿度好。
广甜7号,农业##农作物##植物##玉米,广甜7号为甜玉米单交种。秋植生育期与对照种新美夏珍相当，比对照种粤甜3号长2天。中抗纹枯病和小斑病。适宜广东省各地春、秋季种植。符合广东省农作物品种审定标准，审定通过。
华农138,农作物##植物##玉米##种子,华农138最新国审玉米种（国审玉2014013），是由北京华农伟业种子科技有限公司选育推广的玉米杂交种具有苗齐苗匀苗壮、株型清秀、品质好、脱水快、抗性强、适合机收、高产稳产等优点，是目前市场上最适合黄淮海及山西内蒙天津等省市种植的优良品种。
华试9528,植物##玉米##生物##自然,华试9528，属中熟杂交玉米，由四川华丰种业有限责任公司选育。株型半紧凑，株高294厘米，穗位高108厘米，叶色绿色，成株叶片数21片。适宜重庆市海拔700米以上地区种植。
桂甜566,农业##农作物##植物##玉米,桂甜566，母本HJZ33是从华珍杂交种分离的二环系，经自交分离7代、鉴定和筛选而育成的甜玉米自交系。父本HT32是从上海引进的甜玉米杂交种沪甜78分离的二环系，经自交分离6代、鉴定和筛选而育成的甜玉米自交系 。
公主糯999,农业##植物##玉米##自然,公主糯999属中熟杂交糯玉米，在区试3200株/亩密度下，出苗至成熟93～116天，平均101.0天；株型半紧凑，株高210厘米，穗位高87厘米，叶色绿色，成株叶片数20片，花药黄色，颖壳绿色，花丝黄绿色；穗长18.8厘米，穗行数15.7行，行粒数36.2粒；穗形锥型，穗轴白色，籽粒白色硬粒型，百粒重32.1克。品质主要指标：籽粒粗蛋白含量10.26%，粗淀粉含量70.45%，支链淀粉含量97.49%，达到部颁糯玉米标准。经重庆市种子管理站组织专家进行食味品质考查评分，2008～2009年平均得分85.6分，比对照渝糯7号多0.6分，达到部颁糯玉米二级标准。
户单2000,农作物##植物##玉米,户单2000，玉米品种，陕西秦龙绿色种业有限公司选育。
河南金赛种子有限公司,公司##植物##玉米##种子,河南金赛种子有限公司，公司拥有十分丰富的国内外玉米种质资源，具有许多公司无法比拟的资源优势和科研优势；先后选育出多个优良玉米杂交种，风靡全国的豫玉22便是代表性品种之一，金赛公司始终坚持“科技创新”的指导思想，严格遵循“质量第一、用户至上，诚实守信、合作共赢”的经营理念，“专注玉米、追求卓越”是全体金赛人的不懈追求，是一家主要向客户服务为盈利目的的公司企业。
高玉465,农业##植物##玉米##生物##种子##自然,高玉465，玉米种子，适宜在甘肃省有效积温2700℃以上的晚熟玉米区种植。北方常见粮食作物，该类型玉米基本上只种植在甘肃一带。含有较多的维生素A，对人的视力十分有益。
黑糯文,农作物##植物##玉米##种子,黑糯文早熟、高抗病、品质佳、外观漂亮、籽粒黑紫色、糯中带甜、经济效益好、产量高、适应性广，该品种从开花授粉后22-25天为最佳采收期。该品种南北方均可栽培。每亩适宜密度为3500-3800株左右。注意如有分蘖情况，请及时拔除，种糯玉米的地块要与其它玉米有300-500米的隔离，以免籽粒串粉后影响其品质及色泽。保证水肥供应，注意适时收获。亩播种量4斤/亩。播种时应注意地下病虫害防治。
华糯8号,农业##植物##玉米##生物##种子##自然,华糯8号，糯玉米单交种。丰产性好，籽粒白色，直链淀粉含量1.48%～1.72%，糯性好。中抗纹枯病和小斑病。适宜广东省各地春、秋季种植。
航甜6号,农业##植物##玉米##生物##自然,以自选自交系DW06为母本，自选系PP20为父本组配而成的超甜玉米单交种。母本DW06自交系来源于台湾“华珍超甜玉米”杂交种经多代自交选育而成的二环系；父本PP20来源于华农大选育的穗美9701超甜玉米杂交种选株套袋自交选育。
黑糯玉米941,农业##植物##玉米,保健型玉米杂交种黑糯941，是我国首次培育出的黑色、糯质玉米杂交种。青食时，籽粒呈紫黑色，糯性，果皮薄而无渣，糯香可口，营养丰富，消化率高，籽粒变黑时，粘度达最大值。
华金甜2号,农业##植物##玉米,华金甜2号系甜玉米单交种。秋植生育期73～82天，比对照种粤甜3号迟熟2～6天。株型紧凑，前、中期生长势强，后期保绿度好。丰产性好，可溶性糖含量23.6%～28.4%，果皮较薄，适口性较好，品质较优。
宏育203,农业##植物##玉米##自然,宏育203在东北早熟区出苗至成熟128天，比吉单261早熟2天，需有效积温2600℃左右。幼苗叶鞘浅紫色，叶片浅绿色，叶缘紫色，花药绿色，颖壳绿色。2007～2008年参加东北早熟春玉米品种区域试验，两年平均亩产731.0千克，比对照吉单261增产7.3%。2008年生产试验，平均亩产726.1千克，比对照吉单261增产9.8%。该品种符合国家玉米品种审定标准，通过审定。适宜在吉林中熟区、辽宁东部山区、黑龙江第一积温带上限（肇东除外）、内蒙古呼和浩特和赤峰春播种植。注意防治丝黑穗病。
华美糯7号,农业##植物##玉米##生物##种子##自然,华美糯7号为糯玉米单交种。丰产性好，籽粒白色，糯性好，中抗纹枯病和小斑病。适宜广东省各地春、秋季种植。
罕玉5号,植物##玉米##生物##种子##自然,罕玉5号，以H530为母本，合344为父本杂交选育而成。母本是以垦167、嫩015为材料杂交后连续自交6代选育而成；父本引自黑龙江农科院合江玉米研究所。
滑986,农作物##植物##玉米,滑986是玉米的品种之一，在黄淮海地区出苗至成熟99天左右，比对照农大108早熟4天。由河北省滑丰种业有限责任公司选育。
禾盛玉6号,农作物##植物##玉米,特征特性：在武陵山区出苗至成熟122～128天，比对照农大108晚1天，需有效积温2700℃左右。幼苗叶鞘浅紫色，叶片绿色，叶缘绿色，花药黄色，颖壳绿色。株型半紧凑，株高260厘米左右，穗位高105厘米左右，成株叶片数21片。花丝绿色，果穗筒型，穗长17～20厘米，穗行数15.6行，穗轴红色，籽粒黄色，马齿型，百粒重33克左右。
海珍,农业##农作物##植物##玉米,海珍，海源都180×特珍663。母本海源都180是用从美国引进的甜玉米单交种作种质资源，自交8代育成，父本特珍663是以泰国引进的超甜玉米种质材料为基础材料，自交S9育成的自交系。
华珍超甜玉米,农业##植物##玉米##种子,华珍超甜玉米，早生，可在夏季种植，播后约75天可采收。粒淡黄色，皮非常薄，品质优异，脆嫩香甜，糖分保持力较长，较耐贮运。耐热、耐湿、抗倒伏，也较抗病毒病、叶斑病及螟虫。
华龙玉8号,农业##植物##玉米##生物##自然,华龙玉8号，玉米品种，由四川华龙种业有限责任公司选育，该品种属中熟杂交玉米，亩植密度2800～3000株左右，两年引种试验平均亩产530.3公斤。
惠甜5号,农业##农作物##植物##玉米,惠甜5号，秋植生育期71～72天，与对照种粤甜3号、新美夏珍相当。植株前、中期生长势强，株型紧凑，后期保绿度好。株高202～216厘米，穗位高72～80厘米，穗长18.6～19.1厘米，穗粗4.7～5.1厘米，秃顶长1.3～1.4厘米，单苞鲜重297～317克，单穗净重239～246克，千粒重339～350克，出籽率66.23%～69.04%，一级果穗率83%。果穗筒型，籽粒黄色，甜度较高，果皮较薄，适口性较好，品质较优。
华试3号,农业##植物##玉米,华试3号，四川省农科院作物所用引进系“沈141”与自选系“成613”组配育成。宜春播或早夏播，净作和间套作均可。四川春播全生育期120天左右。株高256厘米，穗位高94厘米。叶色深绿，叶片硬健，株型半紧凑。适宜在四川平坝丘陵区种植。
海禾19号,植物##玉米,海禾19号是一种玉米单交种，株高320厘米，穗位134厘米，成株叶片数20～22片。在坡岗地、平肥地及中等肥力地块种植，适宜在辽宁沈阳、铁岭、丹东、大连、鞍山等地种植。
津单19,农作物##植物##玉米##种子,津单19 ，幼苗叶鞘紫色，叶片绿色，叶缘紫色，花药紫色，颖壳紫色，花丝黄绿色。生育期98天。
江玉608,农业##植物##玉米##种子,江玉608， 原名“LY608”，由宿迁中江种业有限公司以E713-2×昌7-2配组，于2006年育成，属中熟紧凑型普通玉米 。
汉白玉大棒玉米,农业##农作物##植物##玉米##种子,汉白玉大棒玉米，系沈阳市科普园艺研究所育种专家精心培育而成的白糯玉米新品种。幼苗长势整齐健壮，叶鞘紫色，叶片深绿色，株高250厘米，穗位高1米左右。
金岛808,农作物##植物##玉米##种子,金岛808，是一种植物。幼苗叶鞘紫色，叶色浓绿，叶缘绿色，长势强；花药黄色，花丝粉红色，颖壳绿色。生育期115天，株高275.0厘米，单穗粒重208.5克，百粒重33.7克，籽粒黄色，半马齿型，穗轴粉色。
浚单26,植物##玉米,浚单26，是浚县农科所育成的竖叶、早熟、高产玉米新品种。叶鞘浅紫色，叶色深绿，苗期生长势强，叶窄色深上举，穗上部叶片卷曲，株型紧凑，适宜在全省及相邻省份同一生态区大面积推广种植。
金海702,农业##植物##玉米##种子,金海702是一个玉米新品种名，为莱州市金海作物研究所所培育，该品种玉米具有抗旱性强，产量高，抗倒伏的特性，在我国黄淮海地区均可种植。
金海5号,农业##植物##玉米##种子,金海5号是一种玉米品种。该品种株型紧凑，根系发达，抗旱性极强，生育期105天，株高245CM，穗位高92CM，全株叶片19-20片，叶色浓绿，在南方、东北、西北玉米区宜春播，于2003年通过山东省、北京市审定。
金源早247,农业##植物##玉米##生物##种子##自然,"金源早247，玉米优质品种。叶鞘绿色,成株20片叶，株型半紧凑。株高224.22厘米，穗位高94.76厘米。雄穗中等，花药黄色。"
金湘甜4号,农业##农作物##植物##玉米##自然,2007年省多点试验鲜穗（带苞叶）平均亩产889.2公斤，比对照金湘甜1号增产12.5％，2008年多点试验鲜穗（带苞叶）平均亩产895.5公斤，比对照增产14.7%，两年平均亩产892.4公斤，比对照增产13.6%，是生物学植物系统分类中双子叶植物纲下一个的物种名称。
京紫糯218,农作物##植物##玉米,京紫糯218，由北京市农林科学院玉米研究中心选育出来，母种来自紫糯5，来源为糯玉米群体；父本为紫糯3，来源为紫糯3杂交种。
金耕甜2号,农业##植物##玉米##种子,金耕甜2号，昆明耕源玉米育种有限公司选育。母本采用国外甜玉米杂交种与自育普通玉米自交系JK318杂交后代为基础材料，经连续自交6代育成。父本采用具有亚热带血缘的超甜玉米自交系与自交系（21）杂交后代为基础材料，经连续自交数代育成。
